ORF	T0.0	T0.5	T1.0	T1.5	T2.0	T2.5	T3.0	T3.5	T4.0	T4.5	T5.0	T5.5	T6.0	T6.5
YKR052C	0.9500	0.3730	0.3180	0.2400	-0.1760	0.0760	0.2480	0.1240	-0.2870	-0.2520	0.2030	0.2650	-0.5940	-0.1110
YIL011W	-0.4290	-0.1270	0.2680	-0.2360	-0.0790	0.2850	0.4820	0.7070	0.4660	0.5540	0.6470	0.3490	0.6560	0.2730
YFL012W	0.2050	1.8970	-0.2260	0.0610	-0.0830	-0.1410	-0.1190	-0.4920	-0.6290	-0.4760	-0.0750	-0.5860	-0.4550	-0.3570
YCR025C	0.1390	-0.2660	-0.0350	-0.0290	0.3660	0.1530	-0.0670	-0.4310	-0.1450	-0.5060	-0.3150	-0.1730	-0.7510	-0.2110
YNL187W	-0.7570	-0.8500	-0.7580	-0.0650	0.1630	-0.3060	-0.3350	-0.4400	-0.0090	-0.0910	-0.9040	0.1320	1.4130	-0.3510
YKR097W	0.8690	1.2690	0.4130	-0.1280	-0.8790	-0.7770	-0.4880	0.4890	0.7580	0.7880	0.4180	0.7330	0.6850	0.3520
YPR025C	0.3810	-0.1390	-0.1730	-0.0860	-0.2950	-0.1340	-0.1890	-0.3190	-0.4270	-0.4050	0.1000	-0.2400	-0.3160	0.0680
YDR017C	-0.1540	-0.0240	-0.1960	0.1140	0.1680	0.1560	0.2730	0.0140	0.2660	-0.0990	-0.0590	0.5410	0.5930	0.1130
YAL031C	0.6570	0.3300	0.2005	-0.0365	-0.1845	-0.1130	0.4365	0.1585	0.2680	0.2535	0.1135	0.4475	0.6265	0.3755
YJR061W	-0.6290	0.4750	0.0240	0.1840	-0.3340	-0.2580	0.0860	0.2490	0.1480	0.1060	-0.0540	0.3230	0.2150	0.2500
YKL009W	-1.5450	-0.3250	-0.8630	0.1490	0.8190	0.2990	0.0440	-0.4730	-0.3620	0.0950	-0.1340	-0.9260	-1.0540	-0.5240
YPR204W	-1.1040	-0.2580	-0.2960	-0.0960	0.0240	0.2970	0.4070	0.2390	0.3180	0.2150	-0.3350	0.5200	0.1150	0.2230
YBL079W	-0.6483	-0.4080	-0.4613	-0.0624	-0.1443	0.5007	-0.0277	0.3163	0.0483	-0.1543	-0.1637	0.2677	-0.9510	-0.1350
YJR160C	-0.8650	-0.5463	-0.1185	-0.5840	-0.0285	-0.0062	-1.2545	-2.4155	-0.3691	-0.5970	-0.6495	-0.1505	-0.5999	-0.1490
YDL173W	0.4610	0.1250	-0.0860	0.3420	0.1090	0.2060	0.2450	0.2080	-0.2240	-0.1380	0.1910	-0.1550	0.0230	0.0580
YGL097W	-0.7310	-0.0600	-0.2570	-0.3670	0.2380	0.1130	0.3230	0.2740	0.2270	0.3770	0.3120	0.2790	0.0750	0.2210
YBR302C	0.2640	0.1340	-0.1440	-0.0240	-0.3810	-0.0460	0.0640	-0.1680	-0.1650	-0.5290	-0.1590	-0.0320	-0.0010	-0.1060
YAR020C	-0.2335	-1.9065	-0.2230	0.0340	-0.1350	-0.0910	0.1740	0.4755	0.2720	0.2725	-0.0420	0.0635	0.4750	-0.0565
YOR338W	0.2040	0.0600	-0.1690	-0.1300	1.2880	0.3870	-0.4780	-2.0270	-1.3820	-0.6810	-0.4970	-0.8210	-3.3150	-0.4080
YDL157C	-0.8220	-0.3850	0.0290	0.1100	0.1000	0.3800	0.4690	0.3210	-0.2860	-0.1300	0.2330	0.0100	-0.4090	-0.2600
YGL170C	-1.0360	-0.3980	-0.3890	-0.1360	0.7940	0.3410	-0.2460	-0.5180	-0.6350	-0.4120	0.0220	-0.6350	-1.5330	-0.7500
YML108W	-0.4600	-0.8520	-0.3600	-0.1270	0.3610	0.3460	-0.1680	-0.2270	-0.0480	-0.1450	-0.2000	-0.6550	-0.7640	-0.3880
YBR084W	-1.1225	-0.6745	-0.5645	0.0080	0.5140	0.4175	0.2075	0.2020	0.1700	0.1670	-0.2485	0.0695	-0.5275	-0.1655
YBL096C	-0.0360	0.6055	-0.1925	0.2595	-0.0425	-0.4670	0.0245	0.1250	-0.3085	-0.3390	-0.1755	0.3085	-0.3240	0.1540
YDL051W	-0.5650	0.3280	0.3490	0.3180	0.4250	0.8150	0.5220	0.3190	0.2680	0.1210	0.3280	-0.3850	-0.4320	-0.0870
YHR202W	-0.0710	-0.4760	-0.2720	-0.3320	-0.4520	-0.4400	-0.3300	0.2230	0.3160	-0.0240	-0.1920	0.2490	0.2890	0.3040
YJL216C	-2.1280	-0.3460	-0.2440	-1.2970	-0.2980	-0.6320	-0.2730	0.1870	-0.1180	0.1350	-0.0820	0.5990	2.6210	0.4320
YDR251W	0.3640	-0.2080	-0.3640	-0.2970	-0.3710	-0.2010	0.1950	0.0150	0.1990	-0.1100	-0.0310	0.2430	0.2860	-0.0260
YDR323C	-0.5320	-0.4380	-0.6110	-0.3970	-0.0140	-0.9390	-0.6280	-0.4180	-0.4550	-0.4170	-0.6950	-0.4210	-0.5900	-0.4730
YLR350W	0.9315	-0.4165	-0.2995	-0.2015	-0.3030	-0.4005	-0.2160	-0.0055	0.1570	-0.1080	-0.1435	0.1515	0.1780	-0.0440
YOL149W	0.0770	-0.2710	-0.1680	-0.1050	0.3120	-0.0350	-0.1320	-0.0910	-0.3240	-0.2890	0.2420	-0.1000	-0.2740	-0.3880
YJL038C	-0.0080	-0.1980	0.0890	0.0640	0.1550	-0.1380	0.1600	-0.4000	-0.2990	-0.5630	0.1240	-0.6800	-0.4460	-0.3800
YOL164W	0.1670	-0.0060	0.4790	0.6220	0.4890	0.4810	0.5440	0.3810	0.0110	0.2170	0.2640	-0.8680	-0.3680	0.1350
YBL069W	-0.9665	0.0145	0.0010	0.0505	0.0025	0.3215	0.4985	0.3225	0.3655	-0.1070	0.3665	0.6920	0.2240	0.6165
YAL001C	0.3583	0.0623	-0.1613	0.2043	-0.2780	-0.3210	-0.0160	0.1537	-0.0123	-0.0547	-0.1827	0.3847	-0.0420	0.2770
YCR106W	-0.2160	0.2460	0.1950	-0.0190	0.1260	-1.0350	0.2190	0.1620	-0.3480	-0.0150	0.0440	-0.8300	-0.8890	0.0960
YJL063C	0.2450	-0.5050	-0.1270	0.2040	0.3100	0.1460	0.4630	0.3790	0.0300	-0.0370	0.4820	0.2900	0.0100	0.1580
YCR024C	-0.4270	-0.8870	-0.5550	-0.3180	-0.1830	-0.4260	-0.4330	-0.0460	0.1730	0.0830	0.0950	-0.0010	-0.0430	0.0580
YLR269C	0.9730	0.3520	0.2000	0.0710	-0.2820	-0.3510	-0.3370	-0.3280	-0.2920	-0.6470	0.0630	-0.2040	-0.0870	-0.0890
YFL024C	0.2400	0.8300	-0.0230	0.1840	-0.1910	-0.5680	0.1200	0.1970	-0.0690	0.0200	-0.2810	-0.0950	0.6500	0.0870
YKL220C	-0.3640	0.3470	-0.4130	-0.2880	-0.1160	-0.0060	-0.0510	-0.2810	-0.4050	-0.4820	-0.1450	-0.7520	-0.3400	-0.1310
YDL036C	0.6980	0.1790	0.5080	0.3650	0.3490	0.3930	0.1150	0.0980	-0.1730	-0.1190	0.0360	-0.1300	-0.2480	0.2160
YKL021C	-1.1640	0.1640	-0.2370	-0.0830	0.4330	0.3110	-1.4690	-0.2570	0.0403	0.2590	0.1910	-0.5080	0.9660	-0.1180
YLR070C	0.3590	0.0380	0.6210	-1.2750	-0.7290	-0.3310	-0.3010	-0.0420	0.2430	-0.9030	-0.0740	-0.2020	-0.4810	0.3320
YLL014W	-0.1010	-0.1800	-0.2390	-0.3280	-0.1900	-0.2220	-0.1720	-0.1260	-0.0970	-0.3860	0.1000	-0.4800	-0.2460	-0.4910
YBL050W	0.5945	0.0080	-0.1045	0.1760	-0.3990	-0.3995	-0.3175	-0.0470	-0.0620	-0.1440	-0.1655	0.2945	0.1475	0.1230
YBR241C	0.4955	0.6970	0.3155	0.2845	-0.5095	-0.4950	-0.3540	0.0765	0.4075	0.0980	-0.7230	0.2935	0.9730	1.0045
YPL012W	-2.8620	-0.6050	-0.3470	0.9220	1.0500	0.6780	0.4670	-0.0450	-0.3840	0.4880	0.1200	-0.9160	-1.6230	-0.3660
YCR071C	0.0280	0.0460	-0.3550	0.0560	-0.1770	-0.2530	-0.1740	-0.0600	-0.0370	-0.1840	0.2360	0.0600	0.0390	-0.1030
YMR189W	-0.9110	-0.4290	-0.1940	0.2030	-0.3445	-0.0395	-0.1060	-0.9585	-0.1434	0.0375	-0.1055	0.3850	-0.3760	0.2575
YDL177C	-0.2105	-0.3420	-0.6235	-0.4825	0.2000	-0.1215	-0.1455	-0.0420	-0.4715	-0.6525	-0.2425	-0.7200	-0.1465	-0.4950
YOL045W	-0.2820	-0.3180	-0.0930	0.2710	0.2380	0.3940	0.4060	0.4600	0.5870	0.2250	-0.0700	0.2450	0.1840	0.2110
YDR376W	-0.4210	-0.4665	-0.2290	-0.3530	-0.0665	-0.2290	-0.0175	-0.2330	-0.0230	-0.2235	-0.0930	0.0695	-0.2685	0.0050
YMR206W	0.7250	0.3530	0.6320	0.0200	-0.4680	-0.4310	-0.1340	-0.2130	0.0050	-0.4390	-0.0120	0.5790	0.5720	0.4180
YDR044W	-0.3500	0.1190	-0.1830	-0.4900	-0.0660	0.0865	0.2070	0.0710	0.0030	1.1040	0.2950	-0.2190	0.1820	0.2440
YBR294W	-0.0530	0.3510	-0.2590	-0.1790	-0.0980	-0.0340	-0.1710	-0.3060	-0.2780	-0.3150	-0.3640	-0.1790	-0.2350	-0.2440
YKL191W	-0.6410	0.1540	-0.0250	0.6720	0.6930	0.2000	0.2190	0.1450	-0.2940	-0.0220	-0.2650	-0.5890	-0.5790	-0.2790
YDR333C	-0.1920	-0.0560	-0.0900	0.5750	0.0390	0.0690	0.1940	-0.0630	0.1470	0.2230	-0.0720	-1.5650	0.0160	-0.1080
YLR360W	-0.0710	0.2830	-0.4610	-0.8590	-0.3330	-0.4860	-0.3330	0.0360	-0.0790	-0.1020	0.1200	-0.0140	0.1880	0.1550
YDR425W	1.4290	0.1470	-0.2750	-0.4010	-0.4900	-0.6580	-0.6490	-0.6840	-0.5290	-0.7100	-0.3350	-0.1640	-0.4460	-0.2750
YAL058W	-0.5980	0.1500	-0.6945	0.3160	0.0590	0.3130	0.0745	0.2400	-0.0705	0.0145	-0.1915	0.1135	-0.1060	0.3220
YBR074W	-1.0670	-0.0260	0.0235	0.3080	0.1085	0.1840	0.3825	0.0560	0.1475	0.1425	-0.0865	0.3525	0.0705	0.1825
YNL155W	0.2400	0.7920	-0.0010	0.3110	-0.1880	-0.0310	0.2400	-0.0340	-0.0690	-0.0350	0.1250	0.1450	0.2700	-0.0170
YCL011C	-0.2400	0.3230	0.3390	0.0920	0.4090	0.4870	0.6240	0.7530	0.5710	0.6030	0.4280	0.3630	0.5930	0.6210
YLR437C	0.4110	0.4650	0.2330	0.3670	0.0100	0.3320	0.4190	0.2950	0.2560	0.2140	0.0090	0.4890	0.5740	0.1580
YJR033C	0.4245	0.1865	-0.1385	-0.1385	-0.3295	-0.5280	-0.3855	-0.1260	0.0220	-0.1260	-0.4295	0.0380	0.1235	-0.0290
YGL252C	0.3240	-1.2390	0.0950	-0.0870	-0.0950	0.2940	0.3110	0.2710	0.1920	0.2130	0.3360	0.0360	-0.0480	0.1670
YIL001W	0.1930	0.6650	0.3940	0.3500	0.2210	-0.0720	0.0120	-0.2760	-0.5180	-0.0910	0.1100	-0.4260	-0.7250	0.2580
YNR076W	0.0660	0.2150	0.1880	0.1030	0.1350	0.2590	0.2380	0.2380	0.0180	-0.0380	0.1240	0.0190	0.1640	0.2370
YGR146C	1.0160	0.5850	0.3240	0.4650	0.1090	-0.5790	-0.5500	-0.8730	-0.7390	-1.0270	-0.5510	-0.8990	-0.8310	-0.6440
YOR253W	-0.2350	-0.3590	-0.3100	-0.1470	-0.0220	-0.0620	-0.0150	-0.2070	-0.4890	-0.5770	-0.0800	-0.4170	-0.4630	-0.4170
YBR142W	-0.1240	-0.9630	0.0915	0.5233	0.7715	0.5356	0.6745	0.2320	0.3710	0.2983	-0.1094	-0.1656	0.0152	0.0894
YEL076C	-0.4520	0.1480	0.4010	0.1970	0.8250	0.8170	0.8040	0.2430	0.2480	0.3550	0.4630	0.2690	-0.1500	0.6940
YBR107C	-0.6740	-0.3740	-0.7290	-0.7130	-0.5145	-0.2345	-0.3640	-0.1420	-0.1765	-1.5680	-0.3860	-0.5670	-0.3710	-0.3110
YPR045C	1.0510	0.1440	0.2670	0.0430	0.1420	0.1220	0.1220	0.1300	-0.3260	0.0620	0.0540	0.0410	-0.0630	0.2060
YBR039W	0.1130	-0.1270	-0.1245	0.0635	0.0570	-0.1050	-0.1825	-0.1960	0.1475	0.2150	-0.0850	0.2365	-0.1560	-0.3100
YGR124W	-1.0070	-0.0500	-0.3530	-0.0800	0.0460	-0.2100	0.0870	0.3200	0.4000	0.0860	0.0130	0.3420	0.1620	0.2520
YDR478W	0.4170	0.1330	-0.0510	-2.2040	-0.3720	-0.2090	0.0710	-0.2150	-0.3300	-0.2160	0.0940	-0.0500	-0.2320	0.0360
YDL028C	0.5580	-0.0420	-0.2100	-2.1850	-0.3230	-0.2850	-0.0630	0.1860	0.1250	-0.0510	0.2530	0.0280	-0.2910	0.0470
YMR131C	-1.0300	0.1220	0.1470	0.3850	1.1560	0.8830	0.5250	0.2860	-0.0780	0.5350	0.2770	-0.6110	-0.9480	-0.0690
YMR240C	-0.3580	-0.0670	-0.3800	-0.2410	0.1230	0.1690	-0.1310	0.0450	0.1220	-0.2920	-0.4900	-0.0530	0.7090	-0.0330
YGL132W	0.3950	0.5630	0.3190	0.2640	0.3050	0.1270	0.2740	-0.3050	-0.3840	-0.0080	0.2560	-0.2790	-0.3800	0.2750
YPR041W	-0.6970	0.3845	0.1250	0.5075	0.8390	0.7315	0.5950	0.5570	0.3295	0.4905	0.3005	0.1520	-0.2450	0.0420
YNL184C	-0.0320	-0.4540	0.0790	0.0090	-0.0220	0.1450	0.1010	0.2310	0.0460	0.3230	0.3920	0.3410	0.6570	0.2090
YOR047C	0.1760	0.2730	0.1740	0.2590	0.5580	0.2890	0.3550	-0.0690	0.0680	-0.0130	0.0800	-0.2510	0.0590	-0.0040
YOL160W	-0.1490	-1.6630	-0.3810	-0.5540	-0.1700	0.0120	-0.3450	-0.5830	-0.6320	-1.4810	-0.3730	0.0190	-0.8730	-0.7280
YGR029W	-0.2300	-0.3140	-0.0330	0.5110	0.2460	0.2510	0.0420	0.2420	0.1400	-0.0790	0.4760	0.1550	-0.1270	0.3660
YJL004C	0.3740	0.3790	0.0720	-0.1990	-0.1280	-0.1960	-0.0070	-0.1460	-0.1750	-0.4310	0.2160	-0.0010	-0.2050	-0.2110
YGR188C	-0.6680	-0.4330	-0.2800	0.7280	0.0790	0.3960	-0.6640	0.0630	0.0400	0.2890	-0.3370	0.9860	0.3770	-0.1380
YOR179C	0.2170	-0.2065	-0.3670	-0.1610	-0.0585	-0.2630	-0.4895	-0.0315	-0.2580	-0.1335	-0.0160	0.1930	0.5260	-0.0755
YDR491C	-0.5270	-0.0670	-0.3410	-0.2600	0.3160	-0.2910	-0.0140	-0.2160	-0.2870	-0.3100	-0.0490	-0.6820	-0.6750	-0.5060
YKL016C	0.7610	-0.0160	0.1190	0.4580	0.3370	0.1670	0.1090	-0.0080	-0.1840	-0.0050	0.0190	0.0280	-0.2010	-0.0070
YJL058C	-0.2350	0.0570	-0.0590	0.0780	-0.1750	-0.1200	-0.0200	-0.3280	-0.3960	-0.3720	0.0880	-0.0930	-0.5300	-0.0540
YJR157W	0.1490	-0.6670	-0.2570	-0.0350	-0.3170	-0.3810	-0.2410	-0.6140	-0.5910	-0.9670	-0.3450	-0.9530	-0.5870	-0.5640
YIL058W	0.4040	-0.1910	-0.1280	-0.4790	0.0500	-0.2920	-0.3110	-0.4570	-0.3040	-0.5370	-0.1660	-0.4050	-0.4920	-0.2390
YDR402C	-0.8130	-0.6250	-0.4480	-0.4670	0.0140	0.1330	0.2110	-0.2700	-0.4340	0.2560	0.0960	-0.3460	-0.6100	0.2080
YJL121C	-0.2730	-0.1350	0.4930	0.9000	0.6800	0.6380	0.6180	0.4550	0.2530	0.2690	0.3600	0.3240	-0.0500	0.4320
YML015C	0.2490	-0.4570	-0.0550	0.1260	0.3750	0.0630	0.0510	0.0010	-0.2320	-0.3440	-0.1960	-0.7870	-0.3580	-0.2830
YMR048W	-0.4300	-0.3740	-0.0870	-0.2520	0.0080	0.3840	0.2660	0.0140	-0.0240	0.0410	0.2780	-0.1690	-0.7670	0.1670
YDR336W	0.3170	0.1450	-0.0250	-0.1110	-0.1120	-0.5540	-0.1010	0.0450	-0.2520	-0.1060	0.0770	-0.3530	-0.2030	0.1170
YLR176C	-0.3210	-0.0520	-0.5410	-0.6880	-0.3410	-0.1890	-0.3010	-0.0900	0.2490	-0.2070	-0.2420	0.1300	-0.0950	-0.1800
YOR097C	0.1950	-0.2880	0.0370	0.3790	0.0210	-0.2710	0.1140	-0.0650	-0.1150	-0.2790	0.0900	-0.2780	-0.4480	-0.3220
YIL123W	-1.9660	-1.6150	-1.4430	-0.5050	-0.3090	0.5490	0.8440	0.8840	0.9460	1.0310	0.6820	0.8620	0.4030	0.4290
YLR305C	-0.5620	-0.4010	-0.2290	-0.4900	-0.2200	-0.6830	-0.6730	-0.4490	0.2770	-0.2550	-0.5860	-0.1350	-0.3970	-0.3400
YLR394W	-0.7310	-0.3390	-0.4420	-0.1130	-0.1690	-0.0620	-0.1230	0.1990	0.2950	0.2770	0.6020	-0.0140	0.5310	0.1210
YGL022W	-0.8680	-0.1340	-0.3720	-0.1480	0.1980	0.3550	0.1900	0.7990	0.4950	0.6690	0.3300	0.5510	-0.0960	0.7060
YDR384C	-1.2110	0.4030	-0.2270	-0.0765	-0.6120	-0.7805	0.3645	0.8225	0.7720	0.4490	0.3430	0.7355	0.7755	0.4175
YOR260W	-0.4220	0.1090	-0.3180	0.1990	0.2330	0.3750	-0.3650	-0.1720	-0.0090	0.2040	0.0880	-0.2000	-0.4330	0.0120
YOR059C	0.8820	-0.3710	-0.3540	-0.5930	-0.3660	-0.5370	-0.2450	-0.2240	-0.3720	-0.4280	-0.4020	0.0180	-0.4830	-0.3610
YER123W	0.2610	-0.0430	0.0780	0.0110	0.0560	0.2240	-0.1830	0.0830	0.1530	0.2850	0.1390	0.0480	-0.7230	0.2430
YLR222C	-1.5770	0.0730	0.1460	0.3260	0.8120	0.6970	0.2090	-0.0110	-0.4880	0.2390	0.2930	-0.8310	-1.1660	-0.2320
YJL164C	1.0610	1.1210	0.9270	-0.0160	-0.5530	-0.4990	-0.2720	0.0660	0.2540	-0.4050	-0.0040	0.5980	0.8030	0.8010
YHR053C	4.3610	2.1070	-0.1670	-0.3200	-0.9570	-0.8770	-1.0030	-0.8760	-0.9240	-0.9480	-0.8200	-0.6270	-0.3660	-0.4930
YMR231W	-0.4870	0.1310	0.2060	-0.0570	-0.0440	0.2000	0.0240	0.0010	-0.0780	-0.0310	0.4310	-0.1030	0.0440	0.1620
YNL053W	-0.1280	-0.0760	0.4080	0.3700	0.3480	0.1740	0.1600	0.3600	0.0980	0.4250	0.2770	0.0910	0.0830	0.1830
YLL066C	-0.9450	-0.4350	-0.4570	0.1120	0.0050	-0.0440	-0.1840	0.0930	-0.1150	0.0630	-0.3230	-0.1770	-0.1470	0.0050
YDR483W	0.1250	-0.0310	0.2250	0.4560	0.3150	0.3320	0.0420	0.2490	-0.1770	-0.0490	0.1030	-0.1130	-0.2670	0.0960
YCL041C	0.1085	-0.1740	-0.2010	-0.1385	-0.1575	-0.1685	0.0420	-0.2470	0.2145	-0.0240	-0.1785	0.0755	0.1825	0.1340
YER189W	-0.4910	0.0240	0.2570	0.0240	0.4870	0.6880	0.7470	0.1570	0.0000	0.1270	0.1650	0.0020	-0.3540	0.2570
YER089C	-0.9395	0.8345	0.0895	0.5340	0.2220	0.4660	0.7025	0.5875	0.5445	0.4200	0.2355	0.5810	0.9175	0.5040
YCR061W	1.0940	1.4390	0.6470	0.2700	-0.3290	-0.3410	-0.0630	0.2450	0.3400	0.0930	0.0330	0.2740	0.7230	0.3430
YGL123W	-0.3460	0.3450	0.6390	1.6440	1.1720	1.1320	1.2160	1.0420	0.7560	0.5840	0.3610	0.4820	0.0450	0.3840
YLR291C	-0.0380	-0.3040	-0.0940	0.1120	0.2670	0.1480	0.1610	-0.2380	-0.3570	-0.1930	-0.1370	-0.2700	-0.4210	-0.3590
YBR183W	0.2410	-0.1480	-0.2646	-1.5785	-1.0395	-1.8085	-0.4470	-0.1175	0.0975	-0.0060	-0.0095	0.3955	0.2236	0.2655
YLR027C	-0.2580	0.2750	0.4130	0.3910	0.2790	0.1290	0.3530	0.2800	0.5830	0.5660	0.3580	0.7780	0.6460	0.6780
YNL017C	-0.6100	-0.5610	-0.7860	-0.7070	-0.1920	-0.4400	-0.5390	-0.7880	-0.3640	-0.4670	-0.3310	-0.1930	-0.4130	0.1890
YCR073C	-0.6430	-0.4100	-0.3940	-0.2980	-0.1230	-0.1320	0.0860	-0.1250	-0.1110	-0.0030	-0.0030	-0.0730	-0.0690	-0.3320
YLR049C	-1.1950	-1.2550	-0.6330	-0.3530	0.1360	0.2880	0.2920	0.1830	-0.3820	-0.3320	0.3390	0.6790	0.5500	0.2790
YNL217W	-1.1200	0.0190	-0.3240	0.2610	0.0300	0.1450	-0.2540	0.2290	0.1080	0.3060	-0.2870	0.2760	0.7380	0.2920
YDR085C	0.6420	0.1170	0.0550	-0.1270	-0.0950	-0.3490	-0.0820	-0.2710	-0.1100	-0.2830	-0.1440	0.2320	0.1690	0.1730
YML031W	-0.4250	-0.4170	-0.6350	-0.6200	-0.3200	-0.2400	-0.0480	-0.0820	-0.1560	-0.1700	-0.4050	-0.2360	-0.4140	-0.4160
YJL077C	-0.3490	-0.1390	-0.2800	0.0670	0.2340	-0.1840	-0.0310	-0.0950	-0.0740	-0.4150	0.0090	-0.1190	-0.3130	-0.0770
YML081W	-0.4230	-0.2070	-0.4320	0.1990	-0.0110	0.0850	-0.1460	-0.0690	0.2870	0.5270	-0.4070	0.0930	-0.0920	-0.1150
YJL116C	-0.9570	0.4590	1.1390	1.2640	1.4040	0.9760	0.6150	0.2680	-0.2390	-0.0510	-0.3310	-0.6130	-0.4680	0.6140
YKL124W	0.5550	0.0980	-0.2440	-0.6380	-0.0340	-0.1570	-0.1900	0.1310	-0.0490	-0.1960	0.0720	0.1640	0.0770	0.1810
YPL112C	-0.3180	0.0790	-0.0740	0.2970	0.3680	0.1930	0.1490	0.4200	0.2560	0.3510	0.3190	-0.0110	-0.1230	0.2810
YAR071W	-0.8005	1.2160	0.7100	0.6565	0.3435	0.3055	0.2750	-0.3010	-0.3405	0.0650	0.3245	0.0450	-0.2715	0.0415
YGR262C	-0.2740	-0.1170	-0.4080	-0.3420	-0.2140	-0.2090	-0.1280	0.1330	-0.0790	-0.1660	-0.1120	0.0970	0.1910	-0.2760
YPR137W	-0.5320	-0.0100	-0.5670	0.1610	0.3110	0.0040	-0.0980	-0.2150	0.0360	0.4020	-0.2130	-0.3160	0.1760	-0.3820
YBR215W	0.1425	-0.1445	-0.0015	-0.0690	-0.2435	-0.0565	-0.2070	-0.0560	-0.0775	0.0630	-0.0620	-0.1210	0.4675	0.0750
YOR006C	0.2120	-0.1380	0.1230	-0.0800	0.0690	0.2130	-0.0310	0.2410	-0.6620	-0.2080	0.1150	0.0710	-0.4700	-0.0020
YDR345C	0.4980	0.4120	-0.5400	-0.7810	-0.4110	-0.7080	-0.4500	-0.2350	0.3780	0.4950	0.5390	0.7260	0.3940	-0.0410
YLR030W	-0.2810	-0.0750	0.7350	-0.9040	0.3160	0.2150	0.0350	-0.3930	-0.5170	0.0700	-0.0760	0.0250	-0.0820	0.0120
YPL250C	0.5730	-0.0330	-0.5850	-0.0730	-0.2720	-0.2310	-0.5580	-0.4130	-0.0070	-0.0410	-0.2710	-0.5650	-0.2540	-0.1260
YKL154W	-0.3660	-0.2500	-0.1040	-0.5960	-0.2700	-0.2160	-0.1180	0.2310	0.0260	0.0750	0.2030	0.3030	-0.3990	-0.0280
YHR117W	-0.1600	0.0290	0.1350	-0.0240	0.1980	0.1930	0.3480	0.5960	0.3390	0.6000	0.5430	0.5940	0.3200	0.7480
YGL006W	0.4520	-0.0760	-0.3240	-0.3665	-0.6885	-0.6780	-0.3995	-0.0655	-0.0205	-0.3025	-0.3730	0.1865	0.0920	-0.2110
YIL020C	-0.7790	-0.3180	-0.0120	-0.2740	-0.0730	0.1730	-0.0240	0.0390	-0.1330	-0.1730	-0.0990	-0.4110	0.4420	-0.0250
YDL163W	-1.8940	-0.8880	-0.7290	-0.3530	0.2660	0.3170	0.5050	-0.0060	-0.1490	-0.1500	0.1020	-0.1800	-0.8130	-0.1890
YDR228C	0.1040	0.1970	-0.1550	0.2790	0.0540	0.1060	0.0590	0.1780	0.2160	-0.0710	0.2270	-0.1990	0.4320	0.0980
YFL049W	0.4130	-0.3660	-0.2980	-0.3890	-0.1240	-0.2110	-0.1140	0.0180	-0.0530	-0.0920	0.1040	-0.0280	-0.2590	-0.1310
YCR097W	1.4670	0.4940	0.2060	0.3490	0.2010	0.1360	-0.0060	-0.2850	-0.3220	-0.6870	0.2280	-0.2880	-0.2730	-0.2170
YDR014W	-0.4850	-0.1060	-0.2810	-0.4230	-0.1440	0.0870	-0.1650	0.0500	0.1800	0.0240	-0.0420	-0.2290	-0.1040	0.2160
YAL003W	-1.1260	0.1780	0.4505	0.7245	0.5860	0.9545	0.7810	0.7840	0.4705	0.4670	0.1750	0.1600	0.4475	0.2420
YGL127C	0.6650	0.1730	-0.3680	0.1330	0.4810	0.0700	0.3680	0.1860	-0.1950	-0.2440	-0.0320	0.1100	-0.1040	0.0420
YGR041W	-0.6450	0.2120	-0.5950	-0.3600	-0.1260	0.1550	0.1510	0.0170	-0.2780	0.4800	0.3720	0.5810	0.9310	0.9950
YJL154C	0.3500	-0.4770	-0.2720	-0.2500	-0.2220	-0.0670	-0.0690	0.0830	0.1500	0.1440	-0.1090	0.2350	0.1180	0.0730
YIR034C	-0.5490	0.2040	0.3330	0.4640	0.2000	0.3040	0.2040	0.1400	-0.1560	-0.3450	-0.1540	0.1950	0.0860	0.0130
YKL109W	0.7690	-0.3580	0.2760	0.2240	-0.2000	0.0250	-0.0430	-0.2310	0.0950	-0.1120	-0.0320	0.1260	-0.2430	-0.4330
YLR177W	1.0045	-0.1945	-0.1755	-0.5310	-0.0965	-0.5335	0.2040	0.0365	-0.1645	-0.3855	-0.1590	0.3110	-0.1325	-0.1955
YDR299W	-1.0720	-0.2550	-0.3470	0.2240	0.5750	0.2170	-0.0150	-0.4030	-0.3730	-0.3270	-0.3870	-0.8220	-0.6930	-0.4330
YLR353W	-0.9990	-0.5980	-0.4760	-0.1560	-0.1410	-0.7170	-0.1445	0.0665	0.3475	0.1025	-0.1620	0.0355	0.3120	0.1280
YDR475C	0.5930	0.1000	0.7310	0.1110	-0.0300	-0.0830	0.2330	0.2550	-0.1900	-0.0630	0.1420	0.2810	0.0140	0.2190
YPL280W	-0.1330	-0.0280	0.0440	-0.4460	0.0260	0.2270	-0.1110	-0.5220	-0.2000	-0.2700	-0.3040	-0.3220	-0.2500	0.4420
YGL143C	0.3100	0.0970	-0.2390	-0.2760	-0.0050	-0.3220	0.1060	0.0080	-0.0420	-0.0650	0.2660	0.0930	0.0780	-0.0300
YMR004W	0.0470	0.0870	-0.4300	-0.5680	-0.4880	-0.4380	-0.2790	-0.2450	-0.1880	0.0340	-0.5300	0.4900	0.8260	-0.3070
