ID_REF	Ctrl_1	Ctrl_2	Ctrl_3	Ctrl_4	Ctrl_5	Ctrl_6	Ctrl_7	Ctrl_8	Ctrl_9	BRCA1_1	BRCA1_2	BRCA1_3	BRCA1_4	BRCA1_5	BRCA1_6	BRCA1_7	BRCA1_8	BRCA1_9	BRCA2_1	BRCA2_2	BRCA2_3	BRCA2_4	BRCA2_5	BRCA2_6	BRCA2_7	BRCA2_8
222012_at	5.079978367	5.083644361	4.690354569	5.212331911	5.387709633	5.402454365	5.182766592	5.124427149	5.187842714	4.961441061	4.949281979	5.001498243	5.2931242	5.088342057	5.093673544	5.28295535	5.160016275	4.761933272	5.062416419	4.876431327	4.777286102	5.113155287	5.028936583	4.954732984	5.204611878	4.879558027
222013_x_at	4.555099074	5.038339307	5.547911307	5.090121592	4.849318361	5.323144609	5.521243116	4.787973029	4.95926445	5.268371796	5.18962833	5.061439152	5.360086258	5.128933458	5.169133964	4.955804142	4.900654612	4.900746329	5.316379623	5.50895185	4.82653505	4.973081507	4.901096364	5.026439576	5.642405263	5.475711343
222014_x_at	7.737907098	7.564481578	8.287356298	7.142368265	7.35480403	7.287685762	7.357866362	7.231140146	7.390612778	8.67963104	7.125927285	7.6560581	7.386965176	7.449305813	7.525940789	7.830229437	7.662910298	8.019769238	7.742254183	7.671732692	7.968725185	8.317190385	8.211044938	7.962541048	8.807582161	7.664822419
222015_at	5.234922907	5.678722624	5.882164007	5.377663417	5.506353585	5.902532088	5.392181519	5.679018761	5.470229806	5.965436564	5.829985172	5.203264683	5.590673625	5.091111255	5.368349494	5.304514906	5.560335394	5.462539993	5.54079497	5.683756991	5.221875088	5.304025563	5.164666597	5.446651166	5.688986655	5.588048224
222016_s_at	3.985966635	4.111746317	3.956649618	4.280794204	3.933347414	3.891270185	4.117770316	4.309816709	4.235769918	4.077703445	4.152080786	4.006618413	4.256787313	4.119532385	4.129293435	4.085483816	4.093786501	4.252428762	4.066384127	4.053815954	4.276477503	4.30230276	3.89609983	3.948422896	4.052311631	4.042192071
222017_x_at	7.248556228	7.514608349	6.919825645	7.477321458	7.53184586	6.937589152	6.765493453	7.282678968	7.261653344	7.28303529	6.685017763	7.234168661	7.455282694	7.532950733	7.243229128	7.278663438	6.978388865	7.064845659	7.035470888	7.167619739	6.77571179	6.774285736	6.787037647	6.70921597	6.969269196	7.12227978
222018_at	5.299432218	4.439058964	4.519208589	4.612228705	5.345432504	5.351956244	4.674982914	5.151973109	4.56480009	5.897968484	5.147846965	5.391032462	4.955728469	4.715638731	4.927521373	5.414368132	5.033363575	5.385469953	5.809116907	5.577412114	5.585967689	5.483487603	5.051140739	5.17880717	5.369190692	5.752806871
222019_at	3.971833863	4.312645912	4.154089136	4.610341452	3.992706287	4.610341452	3.894442222	3.826404662	4.112768626	4.081133049	4.152176942	4.099116601	4.186897853	4.197259207	4.001843244	4.120211082	4.101274879	3.943720816	4.172818521	4.248834568	4.079214965	4.072852065	3.903269365	4.004752452	4.172778737	4.06418035
222020_s_at	3.872530698	4.496792744	4.181259639	4.133179039	4.231257731	4.110037129	4.053088348	3.905794985	4.036143312	4.099753708	3.907684853	4.120290929	4.095129444	4.26267479	4.05423269	3.922525453	3.919243965	4.090607382	3.885979821	4.240163902	4.245924272	4.242023282	4.115413886	3.870523319	4.119646375	4.051000685
222021_x_at	10.20080001	9.546488901	9.850174991	9.542034105	9.668845536	9.841264516	9.752894898	9.348538482	9.784194072	9.51356032	9.62809818	9.712382641	9.89410346	9.626712985	9.999579046	9.394017453	10.00667202	9.484745051	9.379646251	9.586381829	10.02762054	9.558268777	9.758024108	10.03024448	9.564857186	9.458527513
222022_at	4.459779985	4.329593848	4.433148866	4.421075346	4.479628325	4.671995907	4.555048617	4.696428739	4.384615094	4.484131445	4.169292918	4.51347573	4.271553427	4.382685472	4.197191442	4.634344825	4.314092844	3.897612826	4.709432852	4.456651323	4.301673817	4.207546087	4.318495899	4.248321404	4.943185488	4.523782789
222023_at	3.84157515	3.908232365	3.837465085	4.461546871	4.286846788	4.525313585	4.091809508	4.522818315	4.052322228	4.030397206	3.96625713	3.762905581	4.295560683	4.046955855	3.818514447	4.402364619	4.231714909	4.246812636	4.026619275	4.051604184	3.993800552	3.890560187	3.867019183	3.946040988	3.756574935	3.915380904
222024_s_at	7.440785151	7.388063477	6.585778733	7.647813667	8.821107991	8.319966345	7.275019234	8.827137033	7.436258962	8.126045948	6.533208108	7.579859345	7.407570502	7.302496516	6.920773176	7.565766888	7.602974846	7.966046872	8.401069465	8.497257458	7.515104073	7.760873929	7.448237235	7.531332354	7.591013531	8.50657511
222025_s_at	4.542985777	4.159423742	4.11193844	4.482570091	4.190046554	3.941617661	4.102101793	4.309037038	4.066715819	4.223174408	4.012623578	3.86855281	4.103007982	3.876980473	4.128577902	4.591034793	4.597071718	4.916734995	3.944938324	4.137951447	4.246017013	4.76278405	4.392453599	4.335578308	4.286291148	4.206093939
222026_at	5.368273021	5.845685146	6.13896392	6.555898394	5.324971477	6.621098293	6.274315201	5.852198296	5.976400768	6.304948664	6.371849606	6.082010887	6.097827645	6.296229047	5.758034672	5.90730282	5.836548451	6.103107974	6.890517159	6.310410596	5.772204424	6.034678038	5.50157066	6.290141194	6.444464035	6.320760233
222027_at	5.506154238	5.088089878	5.531047469	5.545495797	4.923896146	5.04570237	5.850913998	4.966471367	6.715431886	5.112161828	5.597444789	5.554592195	5.570253085	5.732184	6.196050352	6.109495536	4.889016934	5.272749475	5.758515228	5.272288521	5.984679937	5.021614189	5.033326016	5.659294305	4.44483164	5.1026437
222028_at	6.232762948	7.184889544	6.185875588	6.100591612	6.408757446	6.589277307	6.353831506	5.501897468	6.696983838	6.390968958	5.544766457	6.256559278	6.023987	6.493042355	6.033859114	6.240506474	6.215235449	6.882405232	6.704366942	6.450781901	6.640191342	6.558306206	6.371906026	6.728088766	6.333627394	6.526444712
222029_x_at	7.454154164	8.444615922	8.578278915	7.978311647	7.063185104	8.717815026	8.606096596	7.372528449	8.338105565	7.802511243	8.501837002	8.338116062	8.183221588	8.548587719	8.076744771	8.029695159	7.879891729	7.397173338	8.197608582	7.948455424	7.790090412	7.264514621	7.653893833	7.847732753	8.013375261	7.939920973
222030_at	4.871496843	4.523759493	4.318533812	4.960984292	4.908677387	5.521085587	4.669019095	4.304144406	4.549732297	5.037970416	6.074805803	4.196039919	4.480493527	4.812246027	5.004665397	4.418883315	4.173486717	4.465783363	4.326452077	4.738327187	4.260232442	4.475710076	4.255371838	4.412023586	4.418982197	4.679098812
222031_at	3.685919751	3.572936236	3.923981015	3.710703697	3.727576363	3.524173524	3.656947436	3.713776855	3.551769725	3.997215524	3.568879579	3.911198714	4.018972316	3.569283343	3.858396884	3.56378708	3.795141462	3.990763951	3.772458844	3.59616055	3.566698962	3.560172037	3.642227032	3.723222975	3.690347766	3.693164009
222032_s_at	4.978368047	4.813295934	4.864301841	4.928353492	4.848152773	5.281780521	4.667918874	4.754688509	5.15233464	4.611751655	4.962788807	4.770049696	4.704590928	4.53426013	4.837052597	4.79258703	5.418070928	4.667848691	4.94812627	4.994137211	4.85310726	4.844057443	4.874405634	4.572915764	4.592142891	4.971834394
222033_s_at	4.49813342	3.911236466	3.902290948	4.114516646	3.86966714	3.922635985	3.992096273	4.274440675	3.974113274	4.106628089	4.030350362	4.002774669	4.067066562	3.90037902	4.095447069	4.121817835	4.31097243	4.78941921	4.036736849	3.908272945	4.190597474	4.787735025	4.349494344	4.0722331	3.912453364	4.121996281
222034_at	5.738276011	4.897614848	5.243009364	5.54476594	5.413094697	5.646189609	5.527229169	5.636732344	5.257041448	5.252191917	5.395398907	5.550146953	5.574704011	5.789870948	5.294163625	5.802586269	5.878247927	5.290189722	5.34793945	5.790250682	6.136603822	6.330773998	5.501504903	5.636324569	5.421423494	5.733423946
222035_s_at	9.945703742	10.18048345	10.34932355	9.710854455	9.401937096	8.986045413	10.20583849	8.980078214	9.789859916	9.444821417	9.242825269	9.276764794	9.77928764	9.891492968	9.732068288	9.943373695	10.03108189	10.00153902	9.747695424	9.711044817	10.33171176	10.3908026	10.41205539	10.01053683	9.814884954	9.6689528
222036_s_at	8.1580945	7.371068102	8.209297959	8.237126883	6.685291095	6.484122146	8.333243414	5.669642211	7.125866897	6.078276531	7.988735591	7.782679424	8.47848913	7.82120898	8.720243582	6.054468669	6.77250826	7.547655831	5.736452128	5.98449852	7.408972947	8.053561699	7.323813163	8.021362198	7.517592646	5.954388936
222037_at	7.96383803	7.679454091	7.753980364	8.257797271	6.76299513	6.329304761	8.24872252	5.409132558	6.896773066	5.900251142	8.36712539	7.291622414	8.576172394	7.760100569	8.658732848	5.79963762	6.386761072	6.724947665	4.844206755	5.549808671	6.704127457	7.092964977	6.641169776	7.688911942	6.851874662	5.5251162
222038_s_at	3.587542978	3.810211342	3.978515539	3.895358266	3.414521987	4.175712159	3.936544922	3.818460378	3.935274389	3.375924319	3.820472735	3.806889563	3.874054647	3.816797138	3.939626336	3.718219802	3.880104709	3.814256964	3.737003084	3.545219257	3.765189837	3.905549669	3.839692504	3.776960791	3.506025141	3.582962344
222039_at	7.39459936	6.388991712	7.196244832	7.171860503	5.695356106	5.220345595	6.866091916	3.776798966	6.669754478	4.98309746	6.962071548	6.93875712	6.985366854	7.082624898	7.156063027	6.550945275	6.444062839	6.587056514	4.154317388	4.752463466	6.91059203	6.684209425	6.716755377	6.836470414	6.637121536	4.830224219
222040_at	5.602058177	4.717195954	5.57905504	6.51567623	6.239001171	7.282387773	6.497548244	5.700255886	5.672554712	6.695563354	7.115225837	7.286690565	5.617986811	5.434556567	5.960511945	5.789570218	5.603635791	5.862386015	7.381093013	7.316454362	5.817428862	5.857215142	5.806507276	6.11859068	5.642197949	7.485117705
222041_at	4.496172957	6.123252985	5.124799536	5.124086083	5.211277058	5.700781263	5.06207075	4.730521725	5.095353693	5.177252115	4.986743336	5.15842174	5.834054369	5.573975577	5.440531068	5.225481374	5.045899501	4.568233145	4.916171789	5.073895994	4.854369278	4.446134895	4.94419454	4.831009921	5.350621073	5.122026628
222042_x_at	5.008697067	4.841290807	4.577729374	4.923021028	4.807080287	5.012969898	4.570231714	4.638145094	4.567671133	4.408505553	4.660225611	4.351962436	4.69482853	4.921409354	4.729804951	4.702679457	4.870957733	4.36922496	4.291066175	4.227988886	4.381334527	4.642342518	4.230670918	4.353821944	4.358561433	4.354452616
222043_at	4.108001878	3.970755945	3.670823153	3.948721659	4.184237506	3.847045443	4.302857263	3.827499816	3.873599374	3.676904981	3.905295188	3.831871131	3.62149987	3.840525149	3.827461036	4.021620422	4.088385013	3.824662716	3.919196227	3.685771104	3.714925915	3.708685437	3.833409583	3.630932526	3.441631467	3.642341645
222044_at	5.866075633	5.854789028	6.108735008	5.576943938	5.545061748	5.501568471	5.788917044	4.985690919	5.571755141	5.056428491	5.713129681	5.190246112	5.203654647	5.178060332	5.142018837	5.006027579	5.25032767	5.016649604	5.853123538	5.351405746	5.577694083	4.913881472	4.965258825	5.742107743	5.291689221	5.442571052
222045_s_at	6.431668894	6.857786956	6.101285789	6.22309163	6.073642314	6.196277226	6.195336247	5.746424635	6.330871585	5.12249064	5.730702429	5.7829084	5.682746783	6.090613427	6.021580431	5.83167526	5.953215349	5.369362156	6.359990825	5.380469511	5.948267707	5.423147627	5.852218684	6.12436547	5.856198939	5.572270255
222046_at	4.611549648	4.922990995	4.317099398	5.126846562	4.739033101	4.664539126	4.211182072	4.577842274	4.298918148	4.358024531	4.595841819	4.705809289	4.490570499	4.319866187	4.313816775	4.538494654	4.630931606	4.221493772	4.387334312	4.358089969	4.280099323	4.2135832	4.167299362	4.390767337	4.320068106	4.397659323
222047_s_at	9.392649551	9.319202903	10.3693583	10.13631066	9.667248429	7.773518651	10.12044758	9.039176293	9.540912904	9.512504987	10.09175848	10.17618929	10.08271174	9.983601102	10.14285693	9.507873954	9.282731586	9.229559798	9.346218327	9.616330088	9.235397194	9.479599107	9.215284166	9.344807578	9.713154818	9.606111923
222048_at	6.660629049	6.060100895	6.265494269	6.519932757	6.154346491	6.068076616	6.147903627	6.257686321	6.114480765	6.173410097	5.723575731	6.289533019	6.278398479	5.718847489	6.008617489	6.027708074	6.10803884	6.00221231	6.141322568	6.130295941	6.04910324	6.057020827	5.930911534	6.152789629	5.825112817	6.014203229
222049_s_at	4.048726036	4.175613246	4.148827297	4.063127329	4.256349849	4.10362054	4.058019477	4.219236124	3.851147747	4.275829186	4.17445265	3.963784383	3.955322202	4.203528658	3.483845853	3.847602437	4.047955267	4.003838936	4.128037633	3.981911534	4.042050575	4.152092299	4.231980365	4.057422769	4.009833518	4.028968238
222050_at	3.984141858	4.227336759	4.384152066	3.874356673	4.509425868	4.592930252	3.862853143	3.866438786	3.781151667	4.299691894	4.428715214	4.547914976	3.959092134	3.863450642	4.344524874	4.03479131	3.745144213	3.924564242	3.982576947	4.130160685	4.027406553	3.958726729	4.201163519	4.120387829	4.457950316	4.186383771
222051_s_at	3.396977246	3.678480169	3.821443816	3.389163918	3.43678234	3.73164061	3.544812699	3.551167229	3.64467747	3.575444683	3.566048304	3.600211896	3.475171346	3.568370288	3.681146057	3.600351824	3.548996768	3.465427868	3.566048304	3.528089524	3.473219702	3.48833183	3.651143796	3.612830871	3.382548243	3.520332325
222052_at	7.303534359	6.699040694	6.048177815	6.739375898	6.001064063	6.172603734	7.060525653	6.347596624	6.505050767	6.344568417	6.038093246	7.064173827	6.547965311	6.127151678	6.455375014	6.835746887	6.658190572	6.502874027	5.890639476	6.195941264	7.005976105	6.509826427	6.776560228	6.706299157	6.581642206	6.244432675
222053_at	4.124310752	3.735246284	3.729833014	3.818997113	3.78760513	3.655562454	3.917440542	3.596512119	3.867183378	3.932359176	3.95609498	3.692818434	3.709547605	4.114657291	3.899852888	3.747789206	4.283599437	3.611333525	3.974131658	3.779606587	3.789761332	3.567064492	3.811979539	3.782022035	3.823757023	3.62039856
222054_at	4.44709868	4.510939606	4.151283914	4.236139335	4.567202864	4.68748127	4.406047461	4.407855432	4.439921972	4.597947222	4.297201662	4.535761164	4.46530496	4.269956823	4.635356695	4.411811392	4.180360107	4.454592252	4.393703466	4.547188124	4.174010842	4.593714348	4.50509304	4.373303769	4.37732395	4.31296467
222055_at	4.246864117	4.367955859	3.704154833	4.450533801	4.481127466	4.498776292	4.446291289	4.34516047	4.40950385	4.315733035	4.035066197	4.301864115	4.547505407	4.233923527	4.489700796	4.341401503	4.012767797	4.096450068	4.11628787	4.404911141	4.072121979	4.10267906	4.185267012	4.087824061	4.116800656	4.030505874
222056_s_at	6.806480746	6.846804675	6.774102825	6.376504631	5.852963206	6.228938274	6.716415201	6.54386831	6.996807613	6.633495314	6.022947839	6.565450017	6.803466835	6.363722837	6.008361246	7.199837806	6.827486566	7.060465639	6.549270237	6.860746408	7.332553059	6.692454575	7.241408886	7.18457828	6.744353373	6.945519254
222057_at	4.136103188	4.420208742	3.905307536	4.233900957	4.249985294	5.738446492	3.930049578	4.341567814	4.113753604	4.937272183	4.089217525	4.185276459	4.364364624	3.946615583	4.373917946	4.652656687	4.410795167	3.923787954	4.433645833	4.164657001	4.165819773	4.30989825	4.126861839	4.210024876	4.716809843	4.374936371
222058_at	4.043733114	3.876121953	3.921783826	3.829938379	3.869300489	4.207535288	4.072574065	4.175781197	4.233077026	3.934278592	3.983531456	3.846660762	3.932834823	3.956101416	4.036678348	4.262793763	4.168001078	4.133639486	3.972706167	3.878360011	3.805471612	4.024886114	3.61702452	3.898287406	3.866874809	3.936574453
222059_at	4.32696582	4.082061218	3.952140416	4.178724169	4.207719875	4.777235321	4.187258384	4.160995597	4.311015821	3.878721034	4.107733868	4.161841938	4.024902114	4.436175091	3.98088234	4.241651596	4.666740411	3.910416848	4.277221109	3.82691684	3.843999296	4.131107921	3.967120695	3.87874517	4.014255844	3.616917153
222060_at	5.218827496	4.703441144	4.554299709	4.96761748	4.651404484	4.66107156	4.488622666	4.702950824	4.968572771	5.139950166	4.776685566	4.806349151	5.001935771	5.139480617	4.885623606	5.106606005	4.835718635	4.496402514	4.553918923	5.075063031	4.561453922	4.638405562	4.709526304	4.58536102	5.297153257	5.052516517
222061_at	4.415372495	4.214453859	4.333659259	4.447871534	4.232256421	4.553045222	4.316815384	4.303425552	4.251257008	4.728597243	4.637901612	4.633561749	4.236117231	4.153372584	4.216018505	4.604741342	4.491434674	4.611489957	4.448547033	4.444342263	5.076481072	4.592341738	4.512855318	4.618952387	4.759044463	4.452952735
222062_at	8.702923973	8.738611295	7.931757334	8.432942527	8.843252788	6.545123213	7.993586984	8.95117338	8.29577008	9.101658171	7.661390207	7.76287737	8.21218903	8.511228026	8.006602518	8.401393105	8.690944243	8.925541243	8.704996799	8.511228026	8.235972598	8.146728782	8.292704472	7.917517183	8.428312743	8.595029359
222063_s_at	3.713238839	4.290207368	3.979245818	4.193255858	3.949078309	4.461550396	3.948637757	3.973629155	4.04378595	3.895827816	3.799906783	3.912367367	3.962323811	4.080534074	4.194679342	4.151524323	4.068686223	4.071776768	3.905006577	3.850835936	3.720052345	3.981666348	3.841433331	3.748513324	3.947842713	3.990998874
222064_s_at	5.726330247	5.950320584	6.972886385	6.209410549	5.504222918	6.489545029	6.78429445	6.049291002	6.159349937	5.90320661	6.258341863	6.730426527	6.345249886	6.341302317	6.769839384	6.011317959	5.864310224	5.870100284	6.001881595	5.916155399	5.702054906	5.814762527	6.05334503	5.880854602	6.255633654	5.957632718
222065_s_at	9.687308037	8.57228511	8.559654641	9.495904272	9.311613766	8.825936625	8.828280471	9.705972477	8.912724403	9.451282782	9.080071242	8.999181858	9.457845948	9.01043932	9.366291611	9.113612915	8.894714451	9.323971028	8.672573909	9.25301272	8.871158115	8.694326427	8.711094996	8.730424944	8.879727541	9.198295199
222066_at	4.033009347	4.184238271	4.086510946	3.953148135	4.15796151	4.321115936	3.88734535	3.966307773	4.045179816	4.083122305	3.774005449	3.923473097	4.050209264	4.003459326	4.079896062	4.066377112	3.733779997	4.061511576	4.037720617	3.981116927	3.943233199	3.709133304	3.864959104	3.894378048	3.820958728	3.929173833
222067_x_at	5.42379271	5.510182099	5.947647458	5.015316672	6.079282215	6.468858308	5.150073074	5.633540336	5.315268327	6.473918513	5.678911928	6.992962382	5.369176624	5.320875046	5.513587977	6.391653688	6.673290534	5.354740444	5.720581611	5.940008387	5.825293368	5.541153377	5.557427768	5.425884315	6.204487332	5.890250317
222068_s_at	4.288352871	3.715892467	4.235710038	4.090948217	3.856574296	4.109076742	4.078491059	4.112915251	4.019641684	4.073253761	4.077730728	3.793139141	4.050018644	4.178133784	3.710529286	3.954239328	4.225253423	4.061685567	3.969400341	4.499846939	4.1304841	4.183856695	4.17445265	4.073253761	4.318096492	4.417605894
222069_s_at	4.223771567	4.145392719	4.245048478	4.038364043	4.032545421	4.679493293	4.169242087	4.441783679	4.116020506	4.014192069	4.128670262	4.128808318	4.074472965	4.093868162	4.312242678	4.037941733	4.262923313	4.323087732	3.814168979	4.000091609	4.128670262	4.014461261	4.050728175	3.959092134	3.950376076	4.052204348
222070_at	5.944932481	5.52091808	5.533107179	5.82049464	5.774474191	6.254963223	5.576291343	5.981360401	5.417310998	5.457957405	5.900220199	5.476420656	5.873944734	5.630939223	6.236127856	5.296773071	5.494372749	5.239514659	5.337906054	5.470044335	5.29273379	5.355295709	5.264556021	5.513131653	5.400509834	5.546381931
222071_s_at	3.845435113	4.005184085	3.924180359	3.743703534	3.810726839	3.795497884	3.690669409	3.80160786	3.727089868	3.84970405	3.925632546	3.879111491	3.839010095	3.837073271	3.767691973	3.877583912	3.838765103	3.522904665	3.940780397	3.694394662	3.65782277	4.148718944	3.751842462	3.829146097	3.649658258	3.816643491
222072_at	4.278118128	4.224019096	4.37768161	4.2101766	3.864063034	4.739136285	4.216282215	3.983907025	4.13631999	4.121163136	3.988893619	4.003428518	4.26685344	4.170813412	3.88002378	4.434202146	4.220700652	4.092757442	4.30718704	4.068915633	4.302397404	3.763676594	4.255922942	4.21174949	4.162126223	4.096042492
222073_at	3.896194652	3.712287886	3.552921966	3.470502064	3.827145936	3.709155077	3.495922825	3.702290557	3.704517945	3.831720528	3.526086757	3.68823091	3.581871827	3.655942401	3.775528167	3.695233246	3.56487855	3.872631372	3.559742237	3.627173718	3.696637826	3.773475285	4.255668734	4.084717704	3.471515781	3.604579985
222074_at	3.895350256	3.782346071	3.793674583	3.800026466	3.921800607	3.765411474	3.818649099	3.659781866	3.734985248	3.614220999	3.931504279	3.762905581	3.731862641	3.825363744	3.77569177	3.651354051	3.858544066	3.84455473	3.808563115	3.923307344	3.810776993	3.672609694	3.949460625	3.867371731	3.719546053	3.939422138
222075_s_at	3.668654067	4.074789301	4.089917656	4.100690988	4.021371105	4.198349998	4.023103768	4.009243031	4.049886582	4.072125871	3.772133087	4.04177771	4.167909631	4.063438446	3.920464443	3.971520054	3.96653826	4.045304372	3.967409787	3.951320978	4.115975035	3.835434769	4.038878626	3.980152085	4.011213281	3.80684853
222076_at	3.85082286	4.147708108	4.07428041	4.02637673	4.085697263	4.489444761	4.468337489	4.199773815	3.990395647	4.200553562	4.046777222	3.961261925	4.229119694	4.02248372	4.180427159	4.053927935	3.968327478	3.975577501	4.061819314	4.121976338	3.892142185	4.27231374	4.042844303	4.048869474	4.04406936	4.217497426
222077_s_at	10.69850416	9.896526561	10.45295183	10.25298877	9.507950983	8.724523673	10.10545056	8.027688916	9.868890709	8.799526431	10.14135057	10.20964537	9.99826467	10.08196123	9.880701704	9.427745859	9.951955364	10.25790906	8.140612118	8.490326521	10.86629902	10.90668813	10.69899657	10.8335033	10.2158376	8.478746543
222078_at	4.415881109	4.068179502	4.106371076	4.408947723	4.18260214	4.42268224	4.018209465	4.083234054	4.231500298	4.074751903	4.240375812	3.875638875	4.260264576	4.156279872	4.232679035	4.288519856	4.382204551	4.089653874	4.026619275	4.038785885	4.130393709	3.881619928	4.180306278	4.033397026	3.842378189	3.887163328
222079_at	4.016992359	4.126146259	3.848898422	3.953129743	3.966077751	3.872944417	3.930069013	3.784862244	3.720740458	3.645593085	3.838348105	3.86348783	3.826041415	3.828675397	3.939144984	3.939326539	3.938232383	3.980126874	3.705027525	3.682935015	3.813511745	3.931504279	3.635322109	3.834098942	3.688244256	3.734799991
222080_s_at	4.930999608	4.857701962	4.777846845	4.962152794	4.716230654	4.939832784	4.584634195	5.047013648	4.860250293	4.553611428	4.627257326	4.918701573	5.064277006	5.18941456	4.860255031	4.921971683	4.58348462	4.555157013	4.545954364	4.455286667	4.498741058	4.623482239	4.392852702	4.495485864	4.566071986	4.492710852
222081_at	4.302933477	4.068042041	4.16008563	4.262801749	4.09623072	4.265286777	3.879458086	4.034064888	4.000054863	3.953218861	3.93160729	4.028678751	4.339955027	4.160882483	4.332445469	3.822292259	4.089236641	3.966775511	3.879458086	3.944572622	3.913443649	4.022016143	3.81102703	3.754112285	3.985709105	3.968918273
222082_at	3.886581126	4.083926345	4.072240979	4.180137856	4.053088348	4.575406283	3.977143509	3.920905704	3.918231444	4.057694647	4.034199899	3.867698614	3.584957308	4.110469803	3.87470393	4.175437925	4.049736782	3.901232597	3.738812753	4.152379183	4.069238524	3.885150067	4.051407574	3.977054809	4.030522015	4.171302391
222083_at	4.015444373	4.027403048	4.292678995	3.860668668	4.189380405	4.30737056	3.840119072	3.902985535	4.159504488	4.037937512	4.290506693	3.82937901	3.910148929	4.10634263	3.856299529	3.865959221	3.99736648	3.949515079	3.873175414	3.931057144	3.973731812	3.992954913	3.924567282	4.033423546	3.917750162	4.133639486
222084_s_at	4.28560586	4.247717235	4.410533378	4.259201056	4.094212769	4.21025742	4.115064755	4.164363592	4.24192225	4.106004967	4.127255901	4.08866433	4.191158626	4.226133189	4.113134613	4.200223667	4.45965356	4.31384603	3.951624774	4.211777264	4.336909656	4.066029372	4.280687485	4.081806761	4.232633854	4.272579814
222085_at	3.718676981	3.802431364	3.868566894	3.882498629	4.175665717	3.726038626	4.094446138	3.868879216	4.016531713	3.876358455	3.797329029	3.825879097	3.82076253	4.109642458	4.029680128	3.994805493	3.894676408	3.856597946	3.790328631	3.805217366	3.94380924	4.152873868	3.594087624	3.721682642	3.902604638	3.830531817
222086_s_at	4.1317677	3.865794837	3.802999761	3.834853608	3.613918903	4.586657789	4.020430749	3.88044511	3.604023767	3.784980464	4.092748932	3.62104595	3.850928849	3.866379048	3.518670413	3.63812952	3.780676263	3.707643022	3.604106078	3.827849267	3.879177385	3.733806907	3.579090833	3.65856057	3.82196752	4.02163433
222087_at	4.182035582	3.776972975	4.137763078	3.821683098	4.133735302	4.038634409	4.147613497	4.077683219	4.094514429	4.012273645	4.132718677	4.207052866	4.170265507	3.807554767	4.10872183	3.954681615	4.144049945	4.233083965	4.067472902	4.185022235	4.172421569	4.183506162	4.262075	4.237636262	4.453257291	4.198633118
222088_s_at	9.551786855	8.598054807	7.673670576	8.64399954	9.095680238	8.688367562	8.643985755	8.576171515	9.139193381	8.534933098	8.653119957	8.349147061	8.317664349	8.861921359	8.269030567	8.667701717	9.382485062	9.466712741	9.008371938	8.94985975	9.81086573	9.344362289	10.33687607	9.643237748	8.715832272	8.958142553
222089_s_at	4.175559963	3.978012711	4.028304775	4.247277434	4.015392497	4.201028848	3.934050483	4.015426704	3.96685061	4.165767733	3.984341848	4.008360067	4.277078887	4.07029673	4.107130765	4.154510551	4.200769003	3.910984252	4.001922886	4.13937648	4.167517218	4.5928576	3.839126479	4.350220461	4.449599218	4.0813948
222090_at	4.303554134	4.00182265	4.155308952	3.685959788	4.167095952	4.415863305	4.002492528	4.481099285	4.190920559	4.545849934	3.988057245	4.183449396	4.45098095	4.303578509	3.83984003	4.387313737	3.989013609	4.016250011	3.967466168	4.470766407	3.872872724	3.744358827	3.795307175	4.096238856	4.052311631	4.487828613
222091_at	5.080844628	5.305999134	4.923229712	4.850744853	5.0317182	5.193444666	4.660225611	5.029619034	5.103987015	4.750305493	5.284778724	4.794355393	5.049129684	5.059781503	4.702720703	5.113533838	4.898535047	4.353284692	4.729178372	4.643512341	4.857634951	4.702358447	4.600461298	4.571319766	4.943471825	4.632566287
222092_at	3.903698034	3.986191123	3.979250834	4.244670537	4.217707353	4.737866704	4.281598536	4.332446454	4.605583797	4.044970125	4.170438667	4.079964201	4.440681128	4.315677508	3.997013054	4.399226344	4.402579716	4.179725616	4.150445749	4.299383215	4.281850198	4.223999533	4.255371838	4.166687003	4.456052707	4.123323565
222093_s_at	7.099546664	7.328920859	6.698258007	7.039341591	7.362664427	7.468268948	6.842718471	7.477228501	7.440700524	7.547494653	7.058569845	6.70132037	6.672774814	7.093053371	6.846672978	7.513364576	7.586756602	6.889599321	6.603690074	6.981409998	6.947511322	6.565601925	7.40376824	7.141281615	7.212898886	7.14658567
222094_at	5.120530226	4.74242788	4.946484101	5.226025626	5.445002309	5.081641128	4.91491857	5.02031446	4.931365791	5.242248848	5.146389186	4.877948245	4.832428556	5.087149335	4.977702698	5.001091262	4.873458375	4.870498521	4.693987349	5.151976753	4.900988812	4.737271908	4.613285157	4.706728838	4.96450984	5.087053486
222095_s_at	3.718408807	3.867320275	3.894335262	3.80809565	3.545779469	4.018555125	3.730412626	3.78386711	3.872690189	3.832190787	3.868974205	3.732879804	3.655139322	3.568370632	3.666229515	3.656368563	3.762406331	3.54711013	3.687269603	3.804035749	3.788488822	3.989887907	3.737443956	3.778216887	3.857207212	3.828837035
222096_x_at	4.658500245	4.742267019	4.759607431	4.657497433	4.641474715	4.946115172	4.801766413	4.612772555	4.558529136	4.39827853	4.901886688	4.329694514	4.886380472	4.518599495	4.674714492	4.458988114	4.745945209	4.369442358	4.715163066	4.615207299	4.509954176	4.748836192	4.791013689	4.456032948	4.925956854	4.639237998
